295.783133, 15624.968750, 1233.043157
297.389558, 16129.000000, 1164.142026
298.995984, 16393.409836, 1262.623737
300.602410, 15872.984127, 1236.091471
302.208835, 16393.409836, 1256.278894
303.815261, 16393.409836, 1176.468235
305.421687, 16666.633333, 1187.646081
307.028112, 17241.344828, 1293.658473
308.634538, 16949.118644, 1201.920673
310.240964, 17241.344828, 1212.118788
311.847390, 17241.344828, 1213.589806
313.453815, 17543.824561, 1222.491443
315.060241, 17857.107143, 1237.621287
316.666667, 18181.781818, 1242.233540
318.273092, 18518.481481, 1251.561952
319.879518, 18181.781818, 1242.233540
321.485944, 18518.481481, 1353.177267
323.092369, 18518.481481, 1265.820253
324.698795, 18867.886792, 1272.262087
326.305221, 18518.481481, 1265.820253
327.911647, 19230.730769, 1379.307586
329.518072, 19230.730769, 1377.407713
331.124498, 18867.886792, 1375.513067
332.730924, 19607.803922, 1394.697350
334.337349, 19607.803922, 1404.491573
335.943775, 19999.960000, 1412.426554
337.550201, 19607.803922, 1404.491573
339.156627, 19999.960000, 1424.498575
340.763052, 20408.122449, 1340.479893
342.369478, 20408.122449, 1424.498575
343.975904, 20833.291667, 1445.083815
345.582329, 20408.122449, 1447.175109
347.188755, 20833.291667, 1455.601164
348.795181, 20833.291667, 1366.117486
350.401606, 20833.291667, 1457.723032
352.008032, 21739.086957, 1474.923304
353.614458, 21739.086957, 1390.817803
355.220884, 21276.553191, 1474.923304
356.827309, 22222.177778, 1400.557423
358.433735, 21739.086957, 1497.002994
360.040161, 22222.177778, 1410.434415
361.646586, 22222.177778, 1410.434415
363.253012, 22727.227273, 1420.451705
364.859438, 22727.227273, 1420.451705
366.465863, 22727.227273, 1434.717360
368.072289, 23255.767442, 1540.828968
369.678715, 23255.767442, 1550.384496
371.285141, 23255.767442, 1457.723032
372.891566, 23809.476190, 1466.272727
374.497992, 23809.476190, 1474.923304
376.104418, 23809.476190, 1468.425844
377.710843, 24390.195122, 1584.782884
379.317269, 23809.476190, 1479.286982
380.923695, 24390.195122, 1479.286982
382.530120, 24390.195122, 1499.247376
384.136546, 24999.950000, 1605.133226
385.742972, 24390.195122, 1599.996800
387.349398, 24999.950000, 1519.753799
388.955823, 25640.974359, 1626.013008
390.562249, 25640.974359, 1631.318108
392.168675, 25640.974359, 1531.390505
393.775100, 25640.974359, 1547.984520
395.381526, 25640.974359, 1642.032841
396.987952, 26315.736842, 1661.126246
398.594378, 26315.736842, 1652.889256
400.200803, 27026.972973, 1680.668908
401.807229, 26315.736842, 1569.855573
403.413655, 27026.972973, 1686.337268
405.020080, 27026.972973, 1692.043993
406.626506, 27777.722222, 1597.440895
408.232932, 27777.722222, 1697.789474
409.839357, 27777.722222, 1607.713826
411.445783, 27777.722222, 1618.119741
413.052209, 27777.722222, 1718.209622
414.658635, 28571.371429, 1727.112263
416.265060, 28571.371429, 1736.107639
417.871486, 28571.371429, 1733.098787
419.477912, 28571.371429, 1748.248252
421.084337, 28571.371429, 1742.156794
422.690763, 29411.705882, 1760.559859
424.297189, 29411.705882, 1666.663333
425.903614, 29411.705882, 1763.664903
427.510040, 29411.705882, 1672.237458
429.116466, 29411.705882, 1782.527629
430.722892, 30302.969697, 1788.905188
432.329317, 30302.969697, 1798.557554
433.935743, 30302.969697, 1706.481229
435.542169, 30302.969697, 1808.314647
437.148594, 31249.937500, 1718.209622
438.755020, 31249.937500, 1724.134483
440.361446, 31249.937500, 1724.134483
441.967871, 31249.937500, 1834.858716
443.574297, 31249.937500, 1742.156794
445.180723, 32258.000000, 1848.425139
446.787149, 32258.000000, 1858.732342
448.393574, 32258.000000, 1760.559859
450.000000, 32258.000000, 1872.655431
